MFI ID,MFI Name,MFI Full Name,Country,Region,Last known legal status,Last known profit status
102541,SUMI,Sudan Microfinance Institution,South Sudan,Africa,NBFI,Profit
170151,Sun Shade Foundation - FNGO,,Ghana,Africa,NGO,Non-profit
101844,Sunduq,Sunduq,Afghanistan,South Asia,NBFI,Non-profit
100247,Sungi,Sungi Development Foundation,Pakistan,South Asia,NGO,Non-profit
100302,Sunrise,Microcredit Foundation Sunrise,Bosnia and Herzegovina,Eastern Europe and Central Asia,NBFI,Profit
120102,SURFUTURO,Asociación Sur Futuro,Dominican Republic,Latin America and The Caribbean,Unknown,Unknown
104175,Suryoday,Suryoday Micro Finance Pvt Ltd,India,South Asia,Bank,Profit
101862,SUS,Sabalamby Unnayan Samity,Bangladesh,South Asia,NGO,Non-profit
115218,SV Creditline,SV Creditline Pvt Ltd,India,South Asia,NBFI,Profit
144341,Svasti,Svasti Microfinance Pvt Ltd,India,South Asia,NBFI,Profit
165347,Svatantra,Svatantra Microfin Private Limited,India,South Asia,NBFI,Profit
169400,SVDP,Soon Valley Development Program,Pakistan,South Asia,NGO,Non-profit
102509,SVSDF,Srivardan Sociodevelopment Foundation,India,South Asia,NGO,Non-profit
105691,Swabhimaan,"Swabhimaan ""Antyodaya""",India,South Asia,NGO,Non-profit
101373,Swadhaar,Swadhaar FinServe Pvt Ltd,India,South Asia,NBFI,Profit
101195,SWAWS,Sharada's Women's Association for Weaker Section,India,South Asia,NBFI,Profit
100018,Swayamkrushi,The Swayamkrushi Women's Development Mutually Aided Cooperative Thrift Society Ltd,India,South Asia,Credit Union / Cooperative,Non-profit
114754,Swayamshree Micro,Swayamshree Micro Credit Services,India,South Asia,NGO,Profit
160324,Swayanshree Mahila,Swayanshree Mahila Samabaya Ltd,India,South Asia,Other,Non-profit
116769,SWOFT SA,SAGER WOMEN ORGANIZATION FUND TRUST S.A,Rwanda,Africa,Credit Union / Cooperative,Unknown
150074,SWWS,Support With Working Solution,Pakistan,South Asia,NGO,Non-profit
178309,T & Go,T & Go,Cambodia,East Asia and the Pacific,Unknown,Unknown
104389,Taanadi,Taanadi S.A. (formerly Cooperative Taanadi),Niger,Africa,Credit Union / Cooperative,Profit
176793,TACA,TACA  MICROFINANCE  PLC,Cambodia,East Asia and the Pacific,Unknown,Unknown
115225,Tadbirkor Invest,MCO Tadbirkor Invest,Uzbekistan,Eastern Europe and Central Asia,NBFI,Profit
101573,Tadhamon,Tadhamon Microfinance Islamic Bank,Yemen,Middle East and North Africa,Bank,Profit
104403,Taifa,Taifa Option,Kenya,Africa,NBFI,Profit
100309,Tamweelcom,"Tamweelcom, formerly JMCC",Jordan,Middle East and North Africa,NBFI,Non-profit
176652,Taraashna,Taraashna Services Private Limited,India,South Asia,NBFI,Profit
100089,Taraqee,Taraqee Foundation,Pakistan,South Asia,NGO,Non-profit
100775,TAT Senim,MCO TAT Senim,Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
102115,Tavildara,"MLO ""Tavildara""",Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
176782,TBB,TBB (CAMBODIA) MICROFINANCE INSTITUTION PLC,Cambodia,East Asia and the Pacific,Unknown,Unknown
104933,TBC Kredit,TBC Kredit NBCO,Azerbaijan,Eastern Europe and Central Asia,NBFI,Profit
101203,TBF,Opportunity Microfinance Ltd.,India,South Asia,NBFI,Profit
102075,TBS,Tulihamu Budongo SACCO,Uganda,Africa,Credit Union / Cooperative,Non-profit
100254,Tchuma,Tchuma Cooperativa de Crédito e Poupança,Mozambique,Africa,NBFI,Non-profit
152552,TCMPC,TAYABAS COMMUNITY MULTI-PURPOSE COOPERATIVE,Philippines,East Asia and the Pacific,Credit Union / Cooperative,Unknown
100007,TCT,Thirumalai Charity Trust,India,South Asia,NGO,Non-profit
115163,TDMN,Al-Tadhamun Economic Development Center,Iraq,Middle East and North Africa,NGO,Non-profit
102194,Te Creemos,"Te Creemos, S.A. de C.V. S.F.P.",Mexico,Latin America and The Caribbean,NBFI,Profit
100003,TEBA,Teba Bank,South Africa,Africa,Bank,Profit
166114,Techo,Un techo para Argentina Asociación Civil,Argentina,Latin America and The Caribbean,NGO,Non-profit
104463,TEDC,Tal'afar Economic Development Center,Iraq,Middle East and North Africa,NGO,Non-profit
178191,Tejarat Bank,Tejarat Bank,Tajikistan,Eastern Europe and Central Asia,Unknown,Unknown
101365,Telenor Microfinance,Telenor Microfinance Bank Ltd,Pakistan,South Asia,Bank,Profit
101200,TERUDET,Teso Rural Development Trust,Uganda,Africa,NGO,Unknown
167609,Tesfa MFI,Tesfa,Ethiopia,Africa,Unknown,Unknown
101525,TGMP,Turkish Grameen Microfinance Program,Turkey,Eastern Europe and Central Asia,NGO,Non-profit
101507,Thanh Hoa MFI,Thanh Hoa microfinance institution,Vietnam,East Asia and the Pacific,NBFI,Non-profit
100127,Thardeep,Thardeep Microfinance Foundation,Pakistan,South Asia,NGO,Non-profit
152759,Thrive Microfinance,Thrive Microfinance Limited,Zimbabwe,Africa,NBFI,Profit
169384,TI Microfinance Limited,,Ghana,Africa,NBFI,Profit
104263,Tianjin,Tianjin Women's Promotion Association for Venture Creation Development,"China, People's Republic of",East Asia and the Pacific,NGO,Non-profit
100539,TIAVO,TIAVO,Madagascar,Africa,Credit Union / Cooperative,Non-profit
100035,Tiisha,Tiisha Finance Enterprise,South Africa,Africa,NGO,Non-profit
101494,TIMPAC,TIMPAC,Togo,Africa,NGO,Non-profit
100028,Tlholo,Tlholo Entrepreneur Support Center,South Africa,Africa,NGO,Non-profit
100396,TLM,Tanaoba Lais Manekat,Indonesia,East Asia and the Pacific,NGO,Non-profit
149257,TMS,Trust Microfin Services,India,South Asia,NGO,Unknown
100109,TMSS Micro Credit,Thengamara Mohila Sabuj Sangha,Bangladesh,South Asia,NGO,Non-profit
101918,TNB,The National Bank ex Al Rafah Bank,Palestine,Middle East and North Africa,Bank,Profit
102052,Toende RB,Toende Rural Bank,Ghana,Africa,Rural Bank,Profit
101820,Tojsodirotbonk,OJSC Tojiksodirotbonk,Tajikistan,Eastern Europe and Central Asia,Bank,Profit
101905,T-O-M,Tikkun Olam Microfinance,Afghanistan,South Asia,NGO,Non-profit
134858,Totem Prestamos,"Totem Préstamos, S.A. de C.V., SOFOM, ENR.",Mexico,Latin America and The Caribbean,NBFI,Profit
100846,TPKI,Talete King Panyulung Kapampangan. Inc.,Philippines,East Asia and the Pacific,NGO,Non-profit
100639,Transcapital,Transcapital Financial Services  Co.  Ltd,Mongolia,Eastern Europe and Central Asia,NBFI,Profit
100200,TRD,Total Rural Development Cooperative,Philippines,East Asia and the Pacific,Credit Union / Cooperative,Non-profit
102599,Trident Microfinance,Trident MicroFin Private Limited,India,South Asia,NBFI,Profit
102031,TRIPCU,TRINITY PRESBY CO-OP. CREDIT UNION,Ghana,Africa,Credit Union / Cooperative,Profit
178310,Tropkhnom,Tropkhnom,Cambodia,East Asia and the Pacific,Unknown,Unknown
115224,Trust Invest,MCO Trust Invest,Uzbekistan,Eastern Europe and Central Asia,NBFI,Profit
134145,Trustfund MFB,Trustfund Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
102038,TRUST-UNION MCC,TRUST-UNION MCC (Former Tok-Mok trust),Kyrgyzstan,Eastern Europe and Central Asia,NBFI,Profit
104329,Tsaritsinskiy passaj,Tsaritsinskiy passaj,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
172804,TSCU,Trust Savings Credit Union,Liberia,Africa,Credit Union / Cooperative,Profit
102461,Tsimlyansk,Tsimlyansk Credit Cooperative,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
100501,TSKI,Taytay Sa Kauswagan  Inc.,Philippines,East Asia and the Pacific,NGO,Non-profit
100122,TSPI,TSPI Development Corporation,Philippines,East Asia and the Pacific,NGO,Non-profit
141974,Tu Crédito,"Tu Crédito, S.A. de C.V. SOFOM ENR.",Mexico,Latin America and The Caribbean,NBFI,Profit
102344,Tujijenge,Tujijenge Tanzania,Tanzania,Africa,NBFI,Profit
150359,Tumar,MCO Tumar,Kazakhstan,Eastern Europe and Central Asia,Other,Profit
120097,TUMUJER,Asociación TU-MUJER,Dominican Republic,Latin America and The Caribbean,Unknown,Unknown
101223,Turame Community Finance,Turame Community Finance,Burundi,Africa,NBFI,Profit
103694,TuranBank,TuranBank OJSC,Azerbaijan,Eastern Europe and Central Asia,Bank,Profit
104376,Tverskoy,Tverskoy,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
101268,Twitezimbere,Twitezimbere,Burundi,Africa,NGO,Non-profit
100691,TYM,TYM FUND,Vietnam,East Asia and the Pacific,Other,Non-profit
165395,U & I MFB,U & I Microfinance Bank Limited,Kenya,Africa,NBFI,Profit
100633,U Microfinance,U Microfinance Bank Limited (Formerly known as Rozgar MF Bank),Pakistan,South Asia,NBFI,Profit
160049,U SACCO,U SACCO,Rwanda,Africa,Credit Union / Cooperative,Unknown
127586,UBK,Ubiashara Kenya,Kenya,Africa,NBFI,Profit
101093,UCADE Ambato,Proyecto de Salud y Crédito Comunitario de la Diócesis de Ambato - UCADE - CRS,Ecuador,Latin America and The Caribbean,NGO,Non-profit
101091,UCADE Guaranda,Fundación Promoción Humana Diocesana de Guaranda - UCADE - CRS,Ecuador,Latin America and The Caribbean,NGO,Non-profit
101090,UCADE Latacunga,Proyecto Salud y Crédito Comunitario Diócesis de Latacunga - UCADE - CRS,Ecuador,Latin America and The Caribbean,NGO,Non-profit
101094,UCADE Santo Domingo,Fundación Acción Social Cáritas (FASCA) Prog.Mujer Solidaria Diócesis de Santo Domingo - UCADE - CRS,Ecuador,Latin America and The Caribbean,NGO,Non-profit
102994,UCCEC GY,Union des Caisses Communautaires d'Epargne et de Crédit de Guimballa - Youwarou,Mali,Africa,Credit Union / Cooperative,Non-profit
116770,UCEA,UCEA,Rwanda,Africa,Credit Union / Cooperative,Unknown
165414,UCEC,Union des Clubs d'Epargne et de Crédit,Cameroon,Africa,Credit Union / Cooperative,Unknown
104450,UCEC Sahel,Union des Caisses d'Epargne et Crédit du Sahel,Burkina Faso,Africa,Credit Union / Cooperative,Non-profit
100227,UCEC/MK,Union des Clubs d'Epargne et de Crédit du Mayo-Kebbi,Chad,Africa,Credit Union / Cooperative,Non-profit
165428,UCEC-G,UCEC-GUERA,Chad,Africa,Credit Union / Cooperative,Non-profit
101256,UCECTO,Union des Caisses d'Epargne et de Crédit du Togo,Togo,Africa,NGO,Non-profit
140660,UCMECF-TO,Union des Caisses Mutuelles d'Epargne et de Crédits pour les Femmes du Togo,Togo,Africa,Credit Union / Cooperative,Non-profit
101641,UCODE,UNION POUR LA COOPERATION ET LE DEVELOPPEMENT- microfinance,Burundi,Africa,Credit Union / Cooperative,Non-profit
101671,UDB,Uva Development Bank,Sri Lanka,South Asia,NBFI,Unknown
100102,UDDIPAN,United Development Initiatives for Programmed Actions,Bangladesh,South Asia,NGO,Non-profit
100133,UDPS,Uttara Development Program Society,Bangladesh,South Asia,NGO,Non-profit
101193,Ufanisi - AFR,Ufanisi Afrika,Kenya,Africa,Credit Union / Cooperative,Non-profit
116167,UFM,UFM,Senegal,Africa,Unknown,Unknown
101222,UGAFODE,UGAFODE Microfinance Limited (MDI),Uganda,Africa,NGO,Non-profit
100886,UGC-CPC,União Geral das Cooperativas - Cooperativa de Poupança e Crédito  S.C.R.L.,Mozambique,Africa,Credit Union / Cooperative,Unknown
100663,UGF PAME,Union des Groupement Féminins de Programme d'Appui aux Microentreprises,Senegal,Africa,Credit Union / Cooperative,Non-profit
101552,Ugyon,Ugyon Foundation,Philippines,East Asia and the Pacific,NGO,Non-profit
100635,U-IMCEC,Union des Institutions Mutualiste Communautaire d'Epargne et de Credit  DAKAR,Senegal,Africa,Credit Union / Cooperative,Non-profit
100992,Ujjivan,Ujjivan Financial Services Pvt Ltd,India,South Asia,Bank,Profit
102185,UMEC Sedhiou,UMEC Sedhiou,Senegal,Africa,Credit Union / Cooperative,Non-profit
128033,UMECAP,Union des Mutuelles d'Epargne et de Crédit des Artisants et des Producteurs du Burkina,Burkina Faso,Africa,Credit Union / Cooperative,Unknown
103006,UMECAS,Union pour la Mobilisation de l'Epargne et du Crédit Au Sénégal,Senegal,Africa,Credit Union / Cooperative,Unknown
100407,UMECTO,Union des Mutuelles d'Epargne et de Crédit du Togo (UMECTO),Togo,Africa,Credit Union / Cooperative,Non-profit
101235,UMECU,Union des Mutuelles d'Epargne et de Crédit pour le développement Economique et Financier du Sénégal,Senegal,Africa,Credit Union / Cooperative,Non-profit
104334,Umid,CU Umid,Uzbekistan,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
169659,Umusingi Rwaza SACCO,Umusingi Rwaza SACCO,Rwanda,Africa,Credit Union / Cooperative,Unknown
101888,Umutanguha Finance Company -UFC- Ltd,Union des Coopecs Umutanguha,Rwanda,Africa,Credit Union / Cooperative,Profit
116159,UMWALIMU SACCO,UMWALIMU SACCO,Rwanda,Africa,Credit Union / Cooperative,Unknown
100621,UNACOOPEC-CI,Union Nationale des Coopératives d'Epargne et de Crédit de Côte d'Ivoire,Cote d'Ivoire (Ivory Coast),Africa,Credit Union / Cooperative,Non-profit
128968,UNACREP,Union Nationale des Caisses Rurales d'Epargne et de Prêt,Benin,Africa,Credit Union / Cooperative,Non-profit
159492,Unaitas,Unaitas,Kenya,Africa,Credit Union / Cooperative,Non-profit
116768,Unguka,Unguka Bank Limited,Rwanda,Africa,Bank,Unknown
102114,UniBank,UniBank,Azerbaijan,Eastern Europe and Central Asia,Bank,Profit
133429,Unicredit S&L,UNICREDIT GHANA LTD.,Ghana,Africa,NBFI,Profit
104026,UNICREICH,"Union de Crédito Interestatal Chiapas, S.A. de C.V.",Mexico,Latin America and The Caribbean,NBFI,Profit
115505,UNIMEX,"Unimex Financiera, S.A. de C.V., SOFOM ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
140662,Union des MECK,Union des Mutuelles d'Épargne et de Crédit ya Komor,Comoros,Africa,Credit Union / Cooperative,Non-profit
102671,Union des Sanduck,Union des Sanduck,Comoros,Africa,Credit Union / Cooperative,Unknown
170584,Union des soci‚t‚s coop‚ratives d'‚pargne et de cr‚dit BINUM du Cameroun,,Cameroon,Africa,Credit Union / Cooperative,Unknown
102051,Union RB,Union Rural Bank,Ghana,Africa,Rural Bank,Profit
102389,Unique Nepal LBSL,Unique Nepal Laghubitta Bittiya Sanstha Ltd.,Nepal,South Asia,NGO,Non-profit
176805,Universal Finance and Credit,Universal Finance and Credit,Kyrgyzstan,Eastern Europe and Central Asia,NBFI,Unknown
176653,UNNACO,UNNACO Financial Services Pvt Ltd,India,South Asia,NBFI,Profit
175812,Unnati,Unnati Microfin Pvt Ltd,India,South Asia,NBFI,Profit
162220,Unnati Mahila Sangh,Unnati Mahila Sangh,India,South Asia,Credit Union / Cooperative,Profit
114048,UNRWA- JOR,United Nations Relief annd Works Agency - Jordan,Jordan,Middle East and North Africa,Other,Non-profit
114047,UNRWA- SYR,United Nations Relief annd Works Agency - Syria,Syria,Middle East and North Africa,Other,Non-profit
100630,UNRWA\Palestine,UNRWA Microfinance and Microenterprise Department,Palestine,Middle East and North Africa,Other,Non-profit
102058,Upper Manya RB,Upper Manya Kro Rural Bank Limited,Ghana,Africa,Rural Bank,Profit
101743,URC-BAM,Union Régionale de Coopératives d'épargne et de crédit du BAM,Burkina Faso,Africa,Credit Union / Cooperative,Non-profit
102973,URCCOM,Union Régionale des Coopératives d'Epargne et de Crédit du Centre-Ouest et du Mouhoun,Burkina Faso,Africa,Credit Union / Cooperative,Non-profit
116222,URCLEC,Union Rénovée des Caisses Locales d'Epargne et de Crédit,Togo,Africa,Credit Union / Cooperative,Unknown
102974,URC-Nazinon,Union Régionale des Coopératives d’Epargne et de Crédit du Nazinon,Burkina Faso,Africa,Credit Union / Cooperative,Unknown
140628,URDA,"Urban & Rural  Development Association, Jinyuan County, Baiyin City, Gansu","China, People's Republic of",East Asia and the Pacific,NGO,Non-profit
103007,URMECS,Union Rurale des Mutuelles d'Epargne et de Crédit du Sénégal,Senegal,Africa,Credit Union / Cooperative,Non-profit
140663,URSA,Union Régionale des Sanduk d'Anjouan,Comoros,Africa,Credit Union / Cooperative,Non-profit
169059,Urumqi TianRong MCC,"Urumqi TianRong Micro Credit Co.,LLC","China, People's Republic of",East Asia and the Pacific,NBFI,Profit
100440,Urwego Bank,Formerly UOB,Rwanda,Africa,Bank,Non-profit
102440,USFSBS,Udmurt State Fund for Small Business Support,Russia,Eastern Europe and Central Asia,NBFI,Non-profit
140664,USM,Union des Sanduk de Moheli,Comoros,Africa,Credit Union / Cooperative,Non-profit
100700,USPD,United Sugarcane Planters of Davao SCC,Philippines,East Asia and the Pacific,Credit Union / Cooperative,Non-profit
100197,USTOI,USTOI,Bulgaria,Eastern Europe and Central Asia,NBFI,Non-profit
132660,Ustrem 96,Ustrem 96,Bulgaria,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
101728,Uswag,"Uswag Development Foundation, Inc.",Philippines,East Asia and the Pacific,NGO,Unknown
106117,Utkarsh,Utkarsh Micro Finance Pvt Ltd,India,South Asia,Bank,Profit
114030,Uttrayan Financial,Uttrayan Financial Services Pvt Ltd,India,South Asia,NBFI,Profit
102346,Uweso MFB,Uganda Women's Effort to Save Orphans,Uganda,Africa,NGO,Unknown
145994,Uwezo MFB,Uwezo Microfinance Bank Ltd,Kenya,Africa,NBFI,Profit
176348,Uzbek Leasing International,"Joint Stock Company ""Uzbek Leasing International A.O.""",Uzbekistan,Eastern Europe and Central Asia,Other,Profit
100181,VAD,Volunteers Action for Development,Uganda,Africa,NGO,Non-profit
170805,Valea Vylkuluj,"SKA ""Valea Vylkuluj""",Moldova,Eastern Europe and Central Asia,NBFI,Profit
100717,Valiant RB,Valiant Rural Bank (Iloilo City)  Inc.,Philippines,East Asia and the Pacific,Rural Bank,Profit
101044,Valyut-Transit,Valyut-Transit,Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
169015,Varam,Varam Capital Pvt Ltd,India,South Asia,NBFI,Profit
100091,VARD,Voluntary Association for Rural Development,Bangladesh,South Asia,NGO,Non-profit
104483,Variant,CCCC Variant,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
176718,Vaslat,LLC MDO “VASLAT”,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
176821,Vaya Financial,Vaya Financial,India,South Asia,NBFI,Profit
102410,VBCP,Viet-Belgium Credit Project,Vietnam,East Asia and the Pacific,Other,Unknown
145982,VBSC MFI,Village Bank Service Center MFI,Laos,East Asia and the Pacific,Credit Union / Cooperative,Unknown
101444,VBSP,Vietnam Bank for Social Policies,Vietnam,East Asia and the Pacific,Bank,Non-profit
100057,VCD,Vikas Center For Development,India,South Asia,NGO,Non-profit
145983,VDFAB MFI,VDFA Bokeo MFI,Laos,East Asia and the Pacific,NBFI,Unknown
170583,VDO,Villagers Development Organization,Pakistan,South Asia,NGO,Unknown
101937,Vedika,Vedika Credit Capital Limited,India,South Asia,NBFI,Profit
100845,VEF,Visayas Enterprise Foundation,Philippines,East Asia and the Pacific,NGO,Non-profit
101812,VERC,Village Education Resource Center,Bangladesh,South Asia,NGO,Non-profit
100628,VF Ethiopia,VisionFund Ethiopia,Ethiopia,Africa,NBFI,Non-profit
102137,VFM,Vision Fund Mongolia,Mongolia,Eastern Europe and Central Asia,NBFI,Non-profit
100650,Viator,Viator Microcredit Azerbaijan LLC,Azerbaijan,Eastern Europe and Central Asia,NBFI,Non-profit
104484,Vibor,CCCC Vibor,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
132935,VICTORIA Finance,VICTORIA Finance,Tanzania,Africa,NBFI,Unknown
127862,Vientiane SCU,Vientaine Saving and Credit Union,Laos,East Asia and the Pacific,Credit Union / Cooperative,Profit
145719,VietED MF,Economic Development Fund for Poor Households (Vieted Foundation),Vietnam,East Asia and the Pacific,NGO,Unknown
102335,Vikas Samiti,"Vikas Samiti, Chhindwara",India,South Asia,NGO,Unknown
